FFIEC_ID	LEI_ID	TYPE
2775179	D8RBTOL3JO2Q6IEO0F34	TN
129732	549300SNZET0P5BZ3J56	TN
524766	549300JOYC0RUSF9DL04	TN
555256	549300NQ6JHMRWQ5IH65	TN
241009	549300CUL44QXBGFJM68	TN
1394676	L8OE7P8XHYQYWFH4C498	TN
721574	549300DPWFIO1S3DF358	TN
192147	549300PQQ811NIDWVF29	TN
384830	549300PQQ811NIDWVF29	TN
638346	T68X8LLAQYRNDV034K14	TN
546544	5493008ETVHBTJEF0O91	TN
90645	549300XQ8DRJT0OETE90	TN
2847142	549300361WHGAHSILK98	TN
36933	549300JOYC0RUSF9DL04	TN
130671	549300Z2B4FHRYOXTS09	TN
724230	549300CTISSNREVLNO46	TN
279673	5493004LN4GS7BNXIO13	TN
516154	549300NQ6JHMRWQ5IH65	TN
968744	549300CUL44QXBGFJM68	TN
575133	5493006HXEF6V2NZED40	TN
805447	549300JOYC0RUSF9DL04	TN
854847	549300JOYC0RUSF9DL04	TN
771458	XC7Z0BA39TU7L1AKOJ12	TN
643274	549300256FCWXUM5FR50	TN
98717	5493009BOQDC6PCFR785	TN
819855	5493006HXEF6V2NZED40	TN
979629	549300IAV3GSO0Q2TD74	TN
541101	549300UHIKVLYQFUGT82	TN
541101	5493002R50XIFVT6GZ76	TN
943675	549300TF1E42EUFBSL45	TN
574051	549300Z2B4FHRYOXTS09	TN
931207	5493006KMX1VFTPYPW14	TN
119872	549300JY31IKEDDBVA26	TN
952172	549300BOX0L2YKKXKO38	TN
359324	5493006HXEF6V2NZED40	TN
379153	549300CUL44QXBGFJM68	TN
150044	RM2F4G3WBQ8R9OKYRH19	TN
177500	549300CUL44QXBGFJM68	TN
497655	549300JOYC0RUSF9DL04	TN
623874	5493008CPTDVOS570626	TN
623874	549300DPWFIO1S3DF358	TN
1396764	549300LR1ZETOWYE9Z89	TN
519445	5493006HXEF6V2NZED40	TN
64730	549300NQ6JHMRWQ5IH65	TN
656359	549300F5TN705NCHGW39	TN
729945	549300PQQ811NIDWVF29	TN
291330	549300DT7WZ1SOTNFJ62	TN
291330	549300OBO7DOF2KOP535	TN
518354	549300PCCKR7GKQPTC92	TN
855956	5493001EG682MCLQWH28	TN
338945	549300SNZET0P5BZ3J56	TN
439338	T68X8LLAQYRNDV034K14	TN
2146023	549300KWXO8FUM7L0E14	TN
736448	549300LS4IRCYZSRMH20	TN
497404	AD6GFRVSDT01YPT1CS68	TN
687072	5493004W7AEPOP0B0249	TN
622774	5493008ETVHBTJEF0O91	TN
865759	62QLBUYGD5B0HB0RFF84	TN
163370	5493004LN4GS7BNXIO13	TN
141350	549300JOYC0RUSF9DL04	TN
3357219	549300F570XAWYN8Z237	TN
236706	549300FZJCP0WM3QJH15	TN
2594240	5493008ETVHBTJEF0O91	TN
852218	CJXOP7I6D88DPFZ1LX66	TN
852218	EB41BH4YZEYONIJR7847	TN
3165320	D981X4Z4RWS7PDMJUZ03	TN
976347	549300JOYC0RUSF9DL04	TN
304913	549300Q7Z82GBWDBKV57	TN
820879	5493008CPTDVOS570626	TN
820879	549300DPWFIO1S3DF358	TN
24453	549300R9B3X06XL9UX62	TN
99853	549300JOYC0RUSF9DL04	TN
3301641	DXUAJPYZKC19LU073311	TN
177957	5493006HXEF6V2NZED40	TN
636771	549300YCCZTMBHGTNQ79	TN
709031	5493006HXEF6V2NZED40	TN
736662	549300JOYC0RUSF9DL04	TN
2182786	FOR8UP27PHTHYVLBNG30	TN
348720	549300NQ6JHMRWQ5IH65	TN
190947	549300JOYC0RUSF9DL04	TN
647432	549300BU5TSYOCF3Y655	TN
1945247	549300IVFOPB4AG7UL47	TN
22048	R6KJ2D7C3UT8OVTWHS39	TN
65858	549300IXP5DNWSGY6F96	TN
599764	549300PV2KIL739QYQ35	TN
608451	549300CUL44QXBGFJM68	TN
969639	549300LBYGRKZX1SD516	TN
1829	R5Y73AZB8MMLNKO2IE91	TN
497851	549300NIXL7EJEGA5V78	TN
767152	549300CUL44QXBGFJM68	TN
805250	549300IAV3GSO0Q2TD74	TN
321255	XC7Z0BA39TU7L1AKOJ12	TN
195157	549300CUL44QXBGFJM68	TN
149271	5493004LN4GS7BNXIO13	TN
944355	549300IAV3GSO0Q2TD74	TN
62110	549300OTTCSOD5OCZ143	TN
62110	5JQ7W3GWO8J5DAE5WR19	TN
268556	54930082GM1TWV6QVI24	TN
268556	549300IPOYGXY3GXY258	TN
209148	549300CUL44QXBGFJM68	TN
3120646	DXUAJPYZKC19LU073311	TN
1187551	5493005H4X3OHR6QOF09	TN
1187551	8DFCA0P2BKMHOESX4E68	TN
913856	549300361WHGAHSILK98	TN
795249	549300JOYC0RUSF9DL04	TN
257653	549300NQ6JHMRWQ5IH65	TN
997052	549300JOYC0RUSF9DL04	TN
804374	ZHTUZ2LX0AMR7OUUJS53	TN
44040	549300CUL44QXBGFJM68	TN
564463	549300JOYC0RUSF9DL04	TN
413141	549300CUL44QXBGFJM68	TN
393252	549300CUL44QXBGFJM68	TN
288376	549300361WHGAHSILK98	TN
352745	549300UDBUNBNEKR8J69	TN
352745	549300PBYPELTFRZ1M19	TN
352745	549300B6UWNP01JH6452	TN
352745	FDXQ75GPEQKRPWABYN63	TN
352745	571474TGEMMWANRLN572	TN
462756	XC7Z0BA39TU7L1AKOJ12	TN
3120897	549300Z2B4FHRYOXTS09	TN
958727	549300RM7ARTTP3T1V93	TN
71073	5493008CPTDVOS570626	TN
71073	549300DPWFIO1S3DF358	TN
184245	PS6WLKTYGZOKK05G5O59	TN
184245	549300DWS85AHLUZHB50	TN
184245	5493004XDYR0YX20D907	TN
184245	5493007B7MEWKMDWUZ73	TN
402275	549300COSKD1GGV2KI91	TN
818540	549300CUL44QXBGFJM68	TN
2802664	549300D8R1F75RBWEG06	TN
853747	549300PV2KIL739QYQ35	TN
2121196	549300NTRZIIC80JKC12	TN
2121196	P75WI43B18E8SLP5FN93	TN
435349	LBIZXW7X2N50PETIH863	TN
3283765	549300TZMGETS4ELEI93	TN
113937	5493002XCPKQYCZ56W55	TN
2642598	549300SCD1WKGSXEQ726	TN
245016	5493009XJE7BMJ2VYG13	TN
245016	549300X3UF3XCX0QR585	TN
394156	5493009FW6VEXI4KI776	TN
394156	5493009BOQDC6PCFR785	TN
394156	549300T7AIY7RU1YDP31	TN
741648	549300NIXL7EJEGA5V78	TN
656733	MV4O55SH8HO6KQSGW013	TN
146850	549300RBWA4J4QTPSY69	TN
144678	549300DPWFIO1S3DF358	TN
388940	549300IAV3GSO0Q2TD74	TN
3649633	549300HOJEG7WXFB2S62	TN
320119	AJ6VL0Z1WDC42KKJZO20	TN
611031	5493006HXEF6V2NZED40	TN
991359	549300IAV3GSO0Q2TD74	TN
216922	549300DT7WZ1SOTNFJ62	TN
216922	549300OBO7DOF2KOP535	TN
924759	5493008ETVHBTJEF0O91	TN
829256	54930082GM1TWV6QVI24	TN
829256	WV0OVGBTLUP1XIUJE722	TN
719964	549300JOYC0RUSF9DL04	TN
1191482	VLP5AP0XK2GM6GKD1007	TN
4146830	549300Q7Z82GBWDBKV57	TN
296858	549300CUL44QXBGFJM68	TN
677448	549300JOYC0RUSF9DL04	TN
702050	549300JOYC0RUSF9DL04	TN
2516327	54930082GM1TWV6QVI24	TN
822846	549300JOYC0RUSF9DL04	TN
9357	549300VEKCSSF6IT9X67	TN
384335	549300S8PW45KP1BXG51	TN
447557	5493002PU0KOD7M34E71	TN
738255	54930055WXO1SUC1AH62	TN
212335	IUGPUX5LWRZ3B6KIZ697	TN
809650	549300IPOYGXY3GXY258	TN
750127	5493006HXEF6V2NZED40	TN
561145	549300JOYC0RUSF9DL04	TN
965051	549300JOYC0RUSF9DL04	TN
624563	549300CUL44QXBGFJM68	TN
820655	549300JOYC0RUSF9DL04	TN
820655	549300IAV3GSO0Q2TD74	TN
322757	549300NQ6JHMRWQ5IH65	TN
3357620	549300Q7Z82GBWDBKV57	TN
2687487	54930041WT62XX21KC11	TN
19730	549300UDBUNBNEKR8J69	TN
19730	FDXQ75GPEQKRPWABYN63	TN
19730	9LIMABRJ9VPV74PBJB17	TN
342362	549300CUL44QXBGFJM68	TN
3224580	Q3560M7RTPLRHV4FK722	TN
643452	549300IY6RZNCBF0QZ14	TN
666554	549300Z2B4FHRYOXTS09	TN
1000959	5493000GDQJIBPCUBG13	TN
3121308	549300IY6RZNCBF0QZ14	TN
278153	5493006HXEF6V2NZED40	TN
226752	549300OPKCV6BLMDSL66	TN
226752	549300RA8FPV4K1HE018	TN
80374	5U85JMGQVRUUD6EAS211	TN
80374	5493008CPTDVOS570626	TN
80374	549300DPWFIO1S3DF358	TN
122854	20TVKH7M13MUBGE80C53	TN
1008674	5493004LN4GS7BNXIO13	TN
2925666	549300361WHGAHSILK98	TN
109659	549300IAV3GSO0Q2TD74	TN
456045	5493008ETVHBTJEF0O91	TN
456045	3P2Y4GC1ZTNP4KZ4JK76	TN
2297998	F28JOQ8OBWCFUYM0UX93	TN
190563	549300JOYC0RUSF9DL04	TN
1842065	549300PBYPELTFRZ1M19	TN
92144	549300IY6RZNCBF0QZ14	TN
175140	549300SCD1WKGSXEQ726	TN
155777	549300Y7OEG60MGTKK54	TN
377850	549300DMHEHNYZ2OLB41	TN
249416	549300NBFK4GO76FTE84	TN
850054	LDVFX8JEECFFE8HRWA73	TN
890742	549300P7J9S1WSW4VU68	TN
2508751	549300FOO7XNZ1564N12	TN
2508751	3HICJPQ15PGZSBFDNJ82	TN
2508751	2I8LP0RLR14D1X6W0P51	TN
530655	5493006HXEF6V2NZED40	TN
41629	54930002ZF7XTZGVKY26	TN
310754	549300TJF420N3F01V87	TN
328058	549300CUL44QXBGFJM68	TN
624778	5U85JMGQVRUUD6EAS211	TN
623445	LCUAWMT4M5H8DJ8DFH49	TN
3468450	5493008ETVHBTJEF0O91	TN
829041	549300PQQ811NIDWVF29	TN
481430	VEQ70DCTAI4TBBHPYI39	TN
541307	549300DFPDZFD8DWQX71	TN
307361	XY18PUSROVLI5YR2I431	TN
449935	IYDOJBGJWY9T8XKCSX06	TN
449935	D8RBTOL3JO2Q6IEO0F34	TN
2007991	549300SNZET0P5BZ3J56	TN
2853358	T68X8LLAQYRNDV034K14	TN
923257	5493006HXEF6V2NZED40	TN
2957014	UBNR8NKAK8J9JL4NZF88	TN
704447	549300IAV3GSO0Q2TD74	TN
1830035	5493005LSC5VFXU6DH53	TN
188430	549300SGSDB4HQJSLK07	TN
206950	549300MREHQH0F0T2I60	TN
206950	62QLBUYGD5B0HB0RFF84	TN
539452	5493006HXEF6V2NZED40	TN
1225033	549300SCD1WKGSXEQ726	TN
505242	549300RBWA4J4QTPSY69	TN
84541	5493004XDYR0YX20D907	TN
806154	549300NKJGLY2XPUOU57	TN
52719	549300O8Y7BVTQ94IE94	TN
355858	549300IAV3GSO0Q2TD74	TN
269478	549300BOX0L2YKKXKO38	TN
300942	54930002ZF7XTZGVKY26	TN
887340	549300JOYC0RUSF9DL04	TN
262844	549300RBWA4J4QTPSY69	TN
665258	549300CUL44QXBGFJM68	TN
828174	5U85JMGQVRUUD6EAS211	TN
3386590	549300H8NYEL3WK2HE47	TN
458665	549300CUL44QXBGFJM68	TN
